43a96d64-1cde-4bd8-a3fd-0e8231e9da16,683,40.7233,-73.9419,2022-10-26 03:11:47.035630 UTC,16.041643,0.023487031,enroute,1
81275441-397f-4db6-8f4e-8c1b86452cf2,862,40.74673,-73.99406,2022-10-26 03:06:15.731600 UTC,17.15,0.01989559,dropoff,1
796aab23-4696-41a7-972e-c23f12507c3d,1514,40.70376,-73.89562,2022-10-26 03:06:19.731600 UTC,43.94,0.029022457,dropoff,1
ec18c906-6023-4548-b12c-9b752fff721d,572,40.80157,-73.96488,2022-10-26 03:06:43.731600 UTC,13.399999,0.023426572,dropoff,1
63590855-f290-40df-a6bf-6aa70a695dfa,547,40.73558,-73.98256,2022-10-26 03:07:01.731600 UTC,12.95,0.023674589,dropoff,1
3c75f207-b621-4893-81cf-a8b28b4a76fa,321,40.7537,-73.96938,2022-10-26 03:08:04.731600 UTC,14.800001,0.04610592,dropoff,1
0801f2e7-d454-45a1-8d94-c7d1bbb3470d,689,40.7765,-73.95256,2022-10-26 03:07:52.731600 UTC,19.55,0.028374454,dropoff,1
dd80cacc-bdad-4e82-b51e-844ab5d4f578,2868,40.80695,-73.95353,2022-10-26 03:07:51.731600 UTC,69.6,0.024267782,dropoff,1
c67d0ef9-7c44-4503-94d3-0e586b27d5fe,971,40.7366,-73.98686,2022-10-26 03:08:16.731600 UTC,17.93,0.0184655,dropoff,1
89de6b71-3435-41e5-97b5-afb91862d180,1527,40.76088,-73.98713,2022-10-26 03:08:19.731600 UTC,46.35,0.030353634,dropoff,1
